Unnamed: 0,PROVISIONAL,BUQUE,IMO,FECHA_ETA,HORA_ETA,FECHA_ETD,HORA_ETD,TXTNUMIMO,TXTESLORA,TXTMANGA,TXTVELMAX,TXTCALADO
419,anon_provisional_551,anon_buque_536,anon_imo_146,03/10/2021 00:00:00,01/01/1900 00:01:00,03/11/2021 00:00:00,01/01/1900 04:00:00,anon_imo_146,140.64,22.0,18.0,7.33
420,anon_provisional_552,anon_buque_553,anon_imo_147,11/24/2021 00:00:00,01/01/1900 02:00:00,11/25/2021 00:00:00,01/01/1900 20:00:00,anon_imo_147,108.0,18.0,0.0,7010.0
421,anon_provisional_554,anon_buque_555,anon_imo_148,11/27/2021 00:00:00,01/01/1900 01:00:00,12/02/2021 00:00:00,01/01/1900 23:00:00,anon_imo_148,141.0,16.0,0.0,4700.0
422,anon_provisional_556,anon_buque_555,anon_imo_148,11/27/2021 00:00:00,01/01/1900 01:00:00,12/02/2021 00:00:00,01/01/1900 23:00:00,anon_imo_148,141.0,16.0,0.0,4700.0
423,anon_provisional_557,anon_buque_558,anon_imo_149,12/03/2021 00:00:00,01/01/1900 20:00:00,12/09/2021 00:00:00,01/01/1900 21:00:00,anon_imo_149,121.7,16.5,0.0,5.06
424,anon_provisional_559,anon_buque_560,anon_imo_150,12/08/2021 00:00:00,01/01/1900 07:00:00,12/10/2021 00:00:00,01/01/1900 04:00:00,anon_imo_150,106.02,15.2,0.0,5.97
425,anon_provisional_561,anon_buque_562,anon_imo_151,12/13/2021 00:00:00,01/01/1900 15:00:00,12/15/2021 00:00:00,01/01/1900 22:00:00,anon_imo_151,125.0,14.0,0.0,6500.0
426,anon_provisional_563,anon_buque_562,anon_imo_151,06/13/2021 00:00:00,01/01/1900 21:00:00,06/15/2021 00:00:00,01/01/1900 22:00:00,anon_imo_151,125.0,14.0,0.0,6500.0
427,anon_provisional_564,anon_buque_565,anon_imo_152,12/15/2021 00:00:00,01/01/1900 23:30:00,12/17/2021 00:00:00,01/01/1900 22:00:00,anon_imo_152,87.9,12.8,9.0,5490.0
428,anon_provisional_566,anon_buque_567,anon_imo_153,09/10/2021 00:00:00,01/01/1900 04:00:00,09/11/2021 00:00:00,01/01/1900 14:00:00,anon_imo_153,99.0,15.0,0.0,6200.0
429,anon_provisional_568,anon_buque_569,anon_imo_154,09/11/2021 00:00:00,01/01/1900 08:00:00,09/13/2021 00:00:00,01/01/1900 11:00:00,anon_imo_154,106010.0,15630.0,12.0,5.9
430,anon_provisional_570,anon_buque_569,anon_imo_154,02/03/2021 00:00:00,01/01/1900 16:00:00,02/08/2021 00:00:00,01/01/1900 22:00:00,anon_imo_154,106010.0,15630.0,12.0,5.9
431,anon_provisional_571,anon_buque_572,anon_imo_155,09/16/2021 00:00:00,01/01/1900 08:00:00,09/20/2021 00:00:00,01/01/1900 11:00:00,anon_imo_155,105.98,15.86,0.0,6.2
432,anon_provisional_573,anon_buque_574,anon_imo_156,09/18/2021 00:00:00,01/01/1900 14:00:00,09/21/2021 00:00:00,01/01/1900 16:00:00,anon_imo_156,89.0,15.0,0.0,5640.0
433,anon_provisional_575,anon_buque_576,anon_imo_157,09/19/2021 00:00:00,01/01/1900 12:00:00,09/20/2021 00:00:00,01/01/1900 22:00:00,anon_imo_157,96.0,13.0,0.0,4300.0
436,anon_provisional_577,anon_buque_578,anon_imo_158,09/22/2021 00:00:00,01/01/1900 02:00:00,10/19/2021 00:00:00,01/01/1900 12:00:00,anon_imo_158,109.0,18.0,0.0,6614.0
437,anon_provisional_579,anon_buque_580,anon_imo_159,10/02/2021 00:00:00,01/01/1900 17:00:00,10/04/2021 00:00:00,01/01/1900 21:00:00,anon_imo_159,77.8,11.1,10.4,4.0
438,anon_provisional_581,anon_buque_582,anon_imo_160,10/03/2021 00:00:00,01/01/1900 21:00:00,10/05/2021 00:00:00,01/01/1900 17:00:00,anon_imo_160,88.0,13.0,0.0,4913.0
439,anon_provisional_583,anon_buque_582,anon_imo_160,07/31/2021 00:00:00,01/01/1900 15:00:00,08/03/2021 00:00:00,01/01/1900 23:00:00,anon_imo_160,88.0,13.0,0.0,4913.0
440,anon_provisional_584,anon_buque_585,anon_imo_161,08/07/2021 00:00:00,01/01/1900 12:00:00,08/10/2021 00:00:00,01/01/1900 14:00:00,anon_imo_161,88.0,12.0,0.0,5420.0
441,anon_provisional_586,anon_buque_585,anon_imo_161,02/16/2021 00:00:00,01/01/1900 14:00:00,02/19/2021 00:00:00,01/01/1900 22:00:00,anon_imo_161,88.0,12.0,0.0,5420.0
442,anon_provisional_587,anon_buque_588,anon_imo_162,08/21/2021 00:00:00,01/01/1900 14:00:00,08/25/2021 00:00:00,01/01/1900 12:00:00,anon_imo_162,118.0,15.0,0.0,7050.0
443,anon_provisional_589,anon_buque_588,anon_imo_162,09/06/2021 00:00:00,01/01/1900 08:00:00,09/07/2021 00:00:00,01/01/1900 22:00:00,anon_imo_162,118.0,15.0,0.0,7050.0
444,anon_provisional_590,anon_buque_591,anon_imo_163,08/21/2021 00:00:00,01/01/1900 14:00:00,08/24/2021 00:00:00,01/01/1900 22:00:00,anon_imo_163,155.0,25.91,,7.1
445,anon_provisional_592,anon_buque_593,anon_imo_164,08/21/2021 00:00:00,01/01/1900 08:00:00,08/23/2021 00:00:00,01/01/1900 20:00:00,anon_imo_164,134.5,16.5,14.0,7120.0
446,anon_provisional_594,anon_buque_595,anon_imo_165,08/23/2021 00:00:00,01/01/1900 02:00:00,08/24/2021 00:00:00,01/01/1900 22:00:00,anon_imo_165,89.0,14.0,0.0,6220.0
447,anon_provisional_596,anon_buque_597,anon_imo_166,08/25/2021 00:00:00,01/01/1900 02:00:00,08/27/2021 00:00:00,01/01/1900 16:00:00,anon_imo_166,119.0,14.0,0.0,7190.0
448,anon_provisional_598,anon_buque_599,anon_imo_167,08/28/2021 00:00:00,01/01/1900 14:00:00,08/30/2021 00:00:00,01/01/1900 22:00:00,anon_imo_167,81.0,11.0,0.0,4460.0
449,anon_provisional_600,anon_buque_601,anon_imo_168,01/17/2021 00:00:00,01/01/1900 08:00:00,01/19/2021 00:00:00,01/01/1900 22:00:00,anon_imo_168,95.0,13.0,0.0,5800.0
450,anon_provisional_602,anon_buque_601,anon_imo_168,11/22/2021 00:00:00,01/01/1900 12:00:00,11/26/2021 00:00:00,01/01/1900 21:00:00,anon_imo_168,95.0,13.0,0.0,5800.0
451,anon_provisional_603,anon_buque_604,anon_imo_169,01/19/2021 00:00:00,01/01/1900 09:00:00,01/21/2021 00:00:00,01/01/1900 22:00:00,anon_imo_169,106.07,15.5,0.0,6630.0
